FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame type by frame stock ,Unit/strip,Process,Data_Before_Filter,Data_After_Filter
FR6015,5.0,221.97,NQC400E4001020E,4X4,SLP,,700.0,Full Cut,0,0
FR6015,5.0,221.97,NQC400E4001020U,4X4,SLP,,700.0,Full Cut,0,0
FR6015,5.0,231.6,NQC400E400B020A,4X4,QFN,Copper,700.0,,23,22
FR6015,5.0,231.6,NQC400E400B020E,4X4,QFN,Copper,700.0,,23,22
FR6015,5.0,231.6,NQC400E400B020U,4X4,QFN,Copper,700.0,,23,22
FR6016,3.0,190.5,ND-300E3001008A,3X3,SLP,,1170.0,Step Cut,0,0
FR6016,3.0,190.5,ND-300E3001008K,3X3,SLP,,1170.0,Step Cut,0,0
FR6016,3.0,517.19,ND-300E300C008A,3X3,QFN,Copper,1170.0,,5,5
FR6016,3.0,190.5,ND-300E300X008K,3X3,SFS,,1170.0,,0,0
FR6016,3.0,190.5,NDC300E3001008A,3X3,SLP,,1170.0,Step Cut,0,0
FR6016,3.0,190.5,NDC300E3001008U,3X3,SLP,,1170.0,Step Cut,0,0
FR6016,5.0,234.52,ND-300E3001008A,3X3,SLP,,1170.0,Full Cut,0,0
FR6016,5.0,234.52,ND-300E3001008K,3X3,SLP,,1170.0,Full Cut,0,0
FR6016,5.0,259.97,ND-300E300C008A,3X3,QFN,Copper,1170.0,,10,10
FR6016,5.0,234.52,ND-300E300X008K,3X3,SFS,,1170.0,,0,0
FR6016,5.0,234.52,NDC300E3001008A,3X3,SLP,,1170.0,Full Cut,0,0
FR6016,5.0,234.52,NDC300E3001008U,3X3,SLP,,1170.0,Full Cut,0,0
FR6021,2.0,242.6,MQC600E6001040A,6X6,SLP,,315.0,,0,0
FR6021,2.0,242.6,MQC600E6001040K,6X6,SLP,,315.0,,0,0
FR6021,2.0,242.6,MQC600E6001040U,6X6,SLP,,315.0,,0,0
FR6021,3.0,281.2,MQC600E6001040A,6X6,SLP,,315.0,Step Cut,0,0
FR6021,3.0,281.2,MQC600E6001040K,6X6,SLP,,315.0,Step Cut,0,0
FR6021,3.0,281.2,MQC600E6001040U,6X6,SLP,,315.0,Step Cut,0,0
FR6021,5.0,191.38,MQC600E6001040A,6X6,SLP,,315.0,Full Cut,0,0
FR6021,5.0,191.38,MQC600E6001040K,6X6,SLP,,315.0,Full Cut,0,0
FR6021,5.0,191.38,MQC600E6001040U,6X6,SLP,,315.0,Full Cut,0,0
FR6022,2.0,240.02,MQC400E4001024A,4X4,SLP,,700.0,,0,0
FR6022,2.0,240.02,MQC400E4001024K,4X4,SLP,,700.0,,0,0
FR6022,2.0,240.02,NQ-400E4001024A,4X4,SLP,,700.0,,0,0
FR6022,2.0,240.02,NQ-400E4001024K,4X4,SLP,,700.0,,0,0
FR6022,2.0,240.02,NQC400E4001024K,4X4,SLP,,700.0,,0,0
FR6022,2.0,240.02,NQC400E4001024U,4X4,SLP,,700.0,,0,0
FR6022,3.0,244.88,MQC400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6022,3.0,244.88,MQC400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR6022,3.0,244.88,NQ-400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6022,3.0,244.88,NQ-400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR6022,3.0,244.88,NQC400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR6022,3.0,244.88,NQC400E4001024U,4X4,SLP,,700.0,Step Cut,0,0
FR6022,5.0,207.23,MQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6022,5.0,207.23,MQC400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6022,5.0,207.23,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6022,5.0,207.23,NQ-400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6022,5.0,207.23,NQC400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6022,5.0,207.23,NQC400E4001024U,4X4,SLP,,700.0,Full Cut,0,0
FR6026,3.0,230.5,TQ-400E5001028A,5X4,SLP,,550.0,Step Cut,0,0
FR6026,3.0,230.5,TQ-400E5001028K,5X4,SLP,,550.0,Step Cut,0,0
FR6026,3.0,230.5,TQ-400E500B028K,4X5,QFN,Copper,550.0,,1,0
FR6026,5.0,199.49,TQ-400E5001028A,5X4,SLP,,550.0,Full Cut,0,0
FR6026,5.0,199.49,TQ-400E5001028K,5X4,SLP,,550.0,Full Cut,0,0
FR6026,5.0,189.7,TQ-400E500B028K,4X5,QFN,Copper,550.0,,2,2
FR6026,7.0,171.35,TQ-400E5001028A,5X4,SLP,,550.0,,0,0
FR6026,7.0,171.35,TQ-400E5001028K,5X4,SLP,,550.0,,0,0
FR6026,7.0,171.35,TQ-400E500B028K,4X5,QFN,Copper,550.0,,0,0
FR6035,3.0,398.42,NQ-200E2001009C,2X2,SLP,,2470.0,Step Cut,0,0
FR6035,3.0,398.42,NQ-200E2001009N,2X2,SLP,,2470.0,Step Cut,0,0
FR6041,5.0,195.93,NQC600E6001040A,6X6,SLP,,315.0,Full Cut,0,0
FR6041,5.0,195.93,TQ-600E6001040A,6X6,SLP,,315.0,Full Cut,0,0
FR6041,5.0,195.93,TQ-600E6001040K,6X6,SLP,,315.0,Full Cut,0,0
FR6042,3.0,181.53,NQ-700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6042,3.0,181.53,NQC700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6042,3.0,181.53,NQC700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6042,5.0,162.71,NQ-700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6042,5.0,162.71,NQC700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6042,5.0,162.71,NQC700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6043,3.0,210.2,NDC200E2001008A,2X2,SLP,,2470.0,Step Cut,0,0
FR6043,3.0,210.2,TD-200E2001008A,2X2,SLP,,2470.0,Step Cut,0,0
FR6043,3.0,210.2,TD-200E2001008K,2X2,SLP,,2470.0,Step Cut,0,0
FR6043,3.0,210.2,TDC200E2001008A,2X2,SLP,,2470.0,Step Cut,0,0
FR6043,3.0,210.2,TDC200E2001008K,2X2,SLP,,2470.0,Step Cut,0,0
FR6043,5.0,286.81,NDC200E2001008A,2X2,SLP,,2470.0,Full Cut,0,0
FR6043,5.0,286.81,TD-200E2001008A,2X2,SLP,,2470.0,Full Cut,0,0
FR6043,5.0,286.81,TD-200E2001008K,2X2,SLP,,2470.0,Full Cut,0,0
FR6043,5.0,286.81,TDC200E2001008A,2X2,SLP,,2470.0,Full Cut,0,0
FR6043,5.0,286.81,TDC200E2001008K,2X2,SLP,,2470.0,Full Cut,0,0
FR6049,3.0,517.19,ND-300E300C008A,3X3,QFN,Copper,1170.0,,5,5
FR6049,3.0,239.5,TD-300E3001008A,3X3,SLP,,1170.0,Step Cut,0,0
FR6049,3.0,239.5,TD-300E3001008K,3X3,SLP,,1170.0,Step Cut,0,0
FR6053,3.0,248.02,NQ-400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,248.02,NQ-400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,248.02,NQ-400E4001024U,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,248.02,NQC400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,248.02,NQC400E4001024U,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,383.14,NQC400E400B024A,4X4,QFN,Copper,700.0,,3,3
FR6053,3.0,248.02,TQC400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,248.02,TQC400E4001024E,4X4,SLP,,700.0,Step Cut,0,0
FR6053,3.0,383.14,TQC400E400B024E,4X4,QFN,Copper,700.0,,3,3
FR6053,5.0,213.86,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,213.86,NQ-400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,213.86,NQ-400E4001024U,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,213.86,NQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,213.86,NQC400E4001024U,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,231.6,NQC400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR6053,5.0,213.86,TQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,213.86,TQC400E4001024E,4X4,SLP,,700.0,Full Cut,0,0
FR6053,5.0,231.6,TQC400E400B024E,4X4,QFN,Copper,700.0,,23,22
FR6053,7.0,178.73,NQ-400E4001024A,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,NQ-400E4001024K,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,NQ-400E4001024U,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,NQC400E4001024A,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,NQC400E4001024U,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,NQC400E400B024A,4X4,QFN,Copper,700.0,,0,0
FR6053,7.0,178.73,TQC400E4001024A,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,TQC400E4001024E,4X4,SLP,,700.0,,0,0
FR6053,7.0,178.73,TQC400E400B024E,4X4,QFN,Copper,700.0,,0,0
FR6055,2.0,245.88,NQC400E4001024A,4X4,SLP,,700.0,,0,0
FR6055,2.0,245.88,NQC400E4001024K,4X4,SLP,,700.0,,0,0
FR6055,3.0,238.14,NQC400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR6055,3.0,238.14,NQC400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR6055,5.0,198.1,NQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6055,5.0,198.1,NQC400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6059,3.0,179.77,NQ-700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,179.77,NQC700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,179.77,NQC700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,255.47,NQC700E700B048A,7X7,QFN,Copper,240.0,,2,2
FR6059,3.0,179.77,TQ-700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,179.77,TQ-700E7001048E,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,255.47,TQ-700E700B048A,7X7,QFN,Copper,240.0,,2,2
FR6059,3.0,179.77,TQC700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,179.77,TQC700E7001048E,7X7,SLP,,240.0,Step Cut,0,0
FR6059,3.0,179.77,TQC700E700B048E,7X7,QFN,Copper,374.0,,0,0
FR6059,5.0,170.75,NQ-700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,170.75,NQC700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,170.75,NQC700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,160.64,NQC700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR6059,5.0,170.75,TQ-700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,170.75,TQ-700E7001048E,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,160.64,TQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR6059,5.0,170.75,TQC700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,170.75,TQC700E7001048E,7X7,SLP,,240.0,Full Cut,0,0
FR6059,5.0,170.75,TQC700E700B048E,7X7,QFN,Copper,374.0,,0,0
FR6063,3.0,206.72,TQ-500D5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQ-500D5001032K,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQ-500E5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQ-500E5001032E,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQ-500E5001032K,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQC500E5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR6063,3.0,206.72,TQC500E5001032E,5X5,SLP,,440.0,Step Cut,0,0
FR6063,5.0,176.58,TQ-500D5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQ-500D5001032K,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQ-500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQ-500E5001032E,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQ-500E5001032K,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQC500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR6063,5.0,176.58,TQC500E5001032E,5X5,SLP,,440.0,Full Cut,0,0
FR6075,3.0,250.53,TD-200E2001008A,2X2,SLP,,2470.0,Step Cut,0,0
FR6075,5.0,293.88,TD-200E2001008A,2X2,SLP,,2470.0,Full Cut,0,0
FR6083,5.0,257.4,NQ-300E3001016A,3X3,SLP,,1170.0,Full Cut,0,0
FR6083,5.0,257.4,NQ-300E3001016E,3X3,SLP,,1170.0,Full Cut,0,0
FR6084,3.0,186.09,TD-170E2501002E,2.5X1.7,SLP,,2325.0,Step Cut,0,0
FR6084,3.0,186.09,TD-170E2501002K,2.5X1.7,SLP,,2325.0,Step Cut,0,0
FR6084,5.0,286.99,TD-170E2501002E,2.5X1.7,SLP,,2325.0,Full Cut,0,0
FR6084,5.0,286.99,TD-170E2501002K,2.5X1.7,SLP,,2325.0,Full Cut,0,0
FR6093,5.0,714.0,TD-250E1001010A,1X2.5,SLP,,3630.0,Full Cut,0,0
FR6093,5.0,714.0,TD-250E1001010K,1X2.5,SLP,,3630.0,Full Cut,0,0
FR6093,5.0,714.0,TD-250E1001010U,1X2.5,SLP,,3630.0,Full Cut,0,0
FR6093,5.0,714.0,TD-250E100B010A,1X2.5,QFN,Copper,3630.0,,0,0
FR6093,5.0,714.0,TDC250E1001010A,1X2.5,SLP,,3630.0,Full Cut,0,0
FR6093,5.0,714.0,TDC250E1001010K,1X2.5,SLP,,3630.0,Full Cut,0,0
FR6095,3.0,190.56,NQ-550E5001032C,5X5.5,SLP,,300.0,Step Cut,0,0
FR6095,3.0,190.56,NQ-550E5001032N,5X5.5,SLP,,385.0,Step Cut,0,0
FR6095,3.0,190.56,NQ-550E5001032W,5X5.5,SLP,,300.0,Step Cut,0,0
FR6095,5.0,163.15,NQ-550E5001032C,5X5.5,SLP,,300.0,Full Cut,0,0
FR6095,5.0,163.15,NQ-550E5001032N,5X5.5,SLP,,385.0,Full Cut,0,0
FR6095,5.0,163.15,NQ-550E5001032W,5X5.5,SLP,,300.0,Full Cut,0,0
FR6096,3.0,282.02,TQ-300E4001020A,4X3,SLP,,910.0,Step Cut,0,0
FR6096,3.0,282.02,TQ-300E4001020K,3X4,SLP,,910.0,Step Cut,0,0
FR6096,3.0,282.02,TQC300E4001020K,3X4,SLP,,910.0,Step Cut,0,0
FR6096,5.0,293.21,TQ-300E4001020A,4X3,SLP,,910.0,Full Cut,0,0
FR6096,5.0,293.21,TQ-300E4001020K,3X4,SLP,,910.0,Full Cut,0,0
FR6096,5.0,293.21,TQC300E4001020K,3X4,SLP,,910.0,Full Cut,0,0
FR6101,2.0,146.13,ND-500E6001008U,6X5,SLP,,385.0,,0,0
FR6101,5.0,172.17,ND-500E6001008U,6X5,SLP,,385.0,Full Cut,0,0
FR6103,3.0,356.11,TQ-300E4001018C,4X3,SLP,,910.0,Step Cut,0,0
FR6103,3.0,356.11,TQ-300E4001018N,3X4,SLP,,910.0,Step Cut,0,0
FR6103,5.0,225.8,TQ-300E4001018C,4X3,SLP,,910.0,Full Cut,0,0
FR6103,5.0,225.8,TQ-300E4001018N,3X4,SLP,,910.0,Full Cut,0,0
FR6104,3.0,215.48,TD-200E2001008A,2X2,SLP,,2470.0,Step Cut,0,0
FR6104,3.0,215.48,TD-200E2201006A,2.2X2,SLP,,2210.0,Step Cut,0,0
FR6104,3.0,215.48,TD-200M2201006A,2.2X2,SLP,,2210.0,Step Cut,0,0
FR6104,3.0,215.48,TD-200M2201006K,2.2X2,SLP,,2210.0,Step Cut,0,0
FR6104,5.0,276.64,TD-200E2001008A,2X2,SLP,,2470.0,Full Cut,0,0
FR6104,5.0,276.64,TD-200E2201006A,2.2X2,SLP,,2210.0,Full Cut,0,0
FR6104,5.0,276.64,TD-200M2201006A,2.2X2,SLP,,2210.0,Full Cut,0,0
FR6104,5.0,276.64,TD-200M2201006K,2.2X2,SLP,,2210.0,Full Cut,0,0
FR6107,3.0,190.42,NQ-500E5001032E,5X5,SLP,,440.0,Step Cut,0,0
FR6109,5.0,265.93,NQ-700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6109,5.0,265.93,TQC700E7001048E,7X7,SLP,,240.0,Full Cut,0,0
FR6112,3.0,317.56,NQ-350E3501020A,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,NQ-350E3501020K,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,NQC350E3501020A,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,NQC350E3501020K,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,NQC350E3501020U,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,TQ-350S3501020E,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,3.0,317.56,TQC350E3501020E,3.5X3.5,SLP,,880.0,Step Cut,0,0
FR6112,5.0,263.72,NQ-350E3501020A,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,NQ-350E3501020K,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,NQC350E3501020A,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,NQC350E3501020K,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,NQC350E3501020U,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,TQ-350S3501020E,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6112,5.0,263.72,TQC350E3501020E,3.5X3.5,SLP,,880.0,Full Cut,0,0
FR6114,5.0,601.46,ND-160E1401008A,1.4X1.6,SLP,,4160.0,Full Cut,0,0
FR6114,5.0,601.46,ND-160E1401008K,1.4X1.6,SLP,,4160.0,Full Cut,0,0
FR6116,3.0,228.58,TD-300M2001010A,2X3,SLP,,1710.0,Step Cut,0,0
FR6116,3.0,228.58,TD-300M2001010K,2X3,SLP,,1710.0,Step Cut,0,0
FR6116,5.0,256.05,TD-300M2001010A,2X3,SLP,,1710.0,Full Cut,0,0
FR6116,5.0,256.05,TD-300M2001010K,2X3,SLP,,1710.0,Full Cut,0,0
FR6122,3.0,264.58,TQ-300E4001020A,4X3,SLP,,910.0,Step Cut,0,0
FR6122,3.0,264.58,TQ-300E4001020K,3X4,SLP,,910.0,Step Cut,0,0
FR6122,5.0,211.69,TQ-300E4001020A,4X3,SLP,,910.0,Full Cut,0,0
FR6122,5.0,211.69,TQ-300E4001020K,3X4,SLP,,910.0,Full Cut,0,0
FR6122,7.0,172.13,TQ-300E4001020A,4X3,SLP,,910.0,,0,0
FR6122,7.0,172.13,TQ-300E4001020K,3X4,SLP,,910.0,,0,0
FR6125,3.0,202.79,TQ-400E5001026C,4X5,SLP,,550.0,Step Cut,0,0
FR6125,3.0,202.79,TQ-400E5001026N,4X5,SLP,,550.0,Step Cut,0,0
FR6125,5.0,208.03,TQ-400E5001026C,4X5,SLP,,550.0,Full Cut,0,0
FR6125,5.0,208.03,TQ-400E5001026N,4X5,SLP,,550.0,Full Cut,0,0
FR6127,3.0,535.8,TQ-140E1801010C,1.4X1.8,SLP,,3625.0,Step Cut,0,0
FR6127,3.0,535.8,TQ-140E1801010N,1.4X1.8,SLP,,3625.0,Step Cut,0,0
FR6130,3.0,258.85,MQ-500M600W036U,6X5,QFN,0,360.0,,3,3
FR6130,3.0,258.85,MQC500E600W036U,6X5,QFN,0,360.0,,3,3
FR6130,3.0,258.85,MQC500M600U036U,6X5,QFN,0,360.0,,3,3
FR6130,3.0,258.85,MQC500M600W036U,6X5,QFN,0,360.0,,3,3
FR6131,3.0,159.58,NQ-A00EA001072U,10X10,SLP,,120.0,Step Cut,0,0
FR6131,3.0,159.58,TQ-A00EA001072U,10X10,SLP,,120.0,Step Cut,0,0
FR6131,3.0,159.58,TQ-A00MA001072A,10X10,SLP,,120.0,Step Cut,0,0
FR6131,3.0,159.58,TQ-A00MA001072U,10X10,SLP,,120.0,Step Cut,0,0
FR6131,3.0,159.58,TQCA00EA001072U,10X10,SLP,,120.0,Step Cut,0,0
FR6131,3.0,159.58,TQCA00MA001072U,10X10,SLP,,120.0,Step Cut,0,0
FR6131,5.0,145.69,NQ-A00EA001072U,10X10,SLP,,120.0,Full Cut,0,0
FR6131,5.0,145.69,TQ-A00EA001072U,10X10,SLP,,120.0,Full Cut,0,0
FR6131,5.0,145.69,TQ-A00MA001072A,10X10,SLP,,120.0,Full Cut,0,0
FR6131,5.0,145.69,TQ-A00MA001072U,10X10,SLP,,120.0,Full Cut,0,0
FR6131,5.0,145.69,TQCA00EA001072U,10X10,SLP,,120.0,Full Cut,0,0
FR6131,5.0,145.69,TQCA00MA001072U,10X10,SLP,,120.0,Full Cut,0,0
FR6131,7.0,132.46,NQ-A00EA001072U,10X10,SLP,,120.0,,0,0
FR6131,7.0,132.46,TQ-A00EA001072U,10X10,SLP,,120.0,,0,0
FR6131,7.0,132.46,TQ-A00MA001072A,10X10,SLP,,120.0,,0,0
FR6131,7.0,132.46,TQ-A00MA001072U,10X10,SLP,,120.0,,0,0
FR6131,7.0,132.46,TQCA00EA001072U,10X10,SLP,,120.0,,0,0
FR6131,7.0,132.46,TQCA00MA001072U,10X10,SLP,,120.0,,0,0
FR6133,3.0,183.95,TQ-700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6133,3.0,183.95,TQ-700M7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6133,3.0,183.95,TQ-700M7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6133,3.0,183.95,TQC700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6133,3.0,183.95,TQC700M7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR6133,3.0,183.95,TQC700M7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR6133,5.0,166.72,TQ-700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6133,5.0,166.72,TQ-700M7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6133,5.0,166.72,TQ-700M7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6133,5.0,166.72,TQC700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6133,5.0,166.72,TQC700M7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR6133,5.0,166.72,TQC700M7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR6134,5.0,231.6,TQ-400E400B026C,4X4,QFN,Copper,700.0,,23,22
FR6134,5.0,231.6,TQ-400E400B026N,4X4,QFN,Copper,700.0,,23,22
FR6139,5.0,251.16,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6139,5.0,251.16,NQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR6139,5.0,251.16,NQC400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR6140,3.0,234.27,NDC300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR6140,3.0,234.27,NDC300E3001010U,3X3,SLP,,1170.0,Step Cut,0,0
FR6140,3.0,234.27,TDC300E3001010E,3X3,SLP,,1170.0,Step Cut,0,0
FR6140,3.0,517.19,TDC300E300B010E,3X3,QFN,Copper,1170.0,,5,5
FR6140,5.0,252.06,NDC300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR6140,5.0,252.06,NDC300E3001010U,3X3,SLP,,1170.0,Full Cut,0,0
FR6140,5.0,252.06,TDC300E3001010E,3X3,SLP,,1170.0,Full Cut,0,0
FR6140,5.0,259.97,TDC300E300B010E,3X3,QFN,Copper,1170.0,,10,10
FR6141,1.0,122.16,NQC600E6001028A,6X6,SLP,,315.0,,0,0
FR6141,1.0,122.16,NQC600E6001028K,6X6,SLP,,315.0,,0,0
FR6141,3.0,208.94,NQC600E6001028A,6X6,SLP,,315.0,Step Cut,0,0
FR6141,3.0,208.94,NQC600E6001028K,6X6,SLP,,315.0,Step Cut,0,0
FR6141,5.0,197.49,NQC600E6001028A,6X6,SLP,,315.0,Full Cut,0,0
FR6141,5.0,197.49,NQC600E6001028K,6X6,SLP,,315.0,Full Cut,0,0
FR6143,2.0,396.47,TQ-300E3001016C,3X3,SLP,,1170.0,,0,0
FR6143,2.0,396.47,TQ-300E3001016N,3X3,SLP,,1170.0,,0,0
FR6143,5.0,245.31,TQ-300E3001016C,3X3,SLP,,1170.0,Full Cut,0,0
FR6143,5.0,245.31,TQ-300E3001016N,3X3,SLP,,1170.0,Full Cut,0,0
FR6146,2.0,410.2,TQ-200E2001012N,2X2,SLP,,2470.0,,0,0
FR6146,3.0,387.25,TQ-200E2001012N,2X2,SLP,,2470.0,Step Cut,0,0
FR6146,5.0,407.79,TQ-200E2001012N,2X2,SLP,,2470.0,Full Cut,0,0
FR6158,3.0,183.78,NQ-700E7001032A,7X7,SLP,,240.0,Step Cut,0,0
FR6158,3.0,183.78,NQ-700E7001032K,7X7,SLP,,240.0,Step Cut,0,0
FR6159,3.0,157.39,NQ-A00EA001068A,10X10,SLP,,120.0,Step Cut,0,0
FR6159,3.0,157.39,NQ-A00EA001068K,10X10,SLP,,120.0,Step Cut,0,0
FR6159,3.0,157.39,NQCA00EA001068K,10X10,SLP,,120.0,Step Cut,0,0
FR6159,5.0,144.92,NQ-A00EA001068A,10X10,SLP,,120.0,Full Cut,0,0
FR6159,5.0,144.92,NQ-A00EA001068K,10X10,SLP,,120.0,Full Cut,0,0
FR6159,5.0,144.92,NQCA00EA001068K,10X10,SLP,,120.0,Full Cut,0,0
FR6164,3.0,160.99,NQ-900E9001064A,9X9,SLP,,120.0,Step Cut,0,0
FR6164,3.0,160.99,NQ-900E9001064U,9X9,SLP,,120.0,Step Cut,0,0
FR6164,3.0,160.99,TQ-900E9001064U,9X9,SLP,,120.0,Step Cut,0,0
FR6164,3.0,160.99,TQ-900M9001064U,9X9,SLP,,120.0,Step Cut,0,0
FR6164,3.0,160.99,TQC900E9001064U,9X9,SLP,,120.0,Step Cut,0,0
FR6164,3.0,160.99,TQC900M9001064U,9X9,SLP,,120.0,Step Cut,0,0
FR6164,5.0,149.75,NQ-900E9001064A,9X9,SLP,,120.0,Full Cut,0,0
FR6164,5.0,149.75,NQ-900E9001064U,9X9,SLP,,120.0,Full Cut,0,0
FR6164,5.0,149.75,TQ-900E9001064U,9X9,SLP,,120.0,Full Cut,0,0
FR6164,5.0,149.75,TQ-900M9001064U,9X9,SLP,,120.0,Full Cut,0,0
FR6164,5.0,149.75,TQC900E9001064U,9X9,SLP,,120.0,Full Cut,0,0
FR6164,5.0,149.75,TQC900M9001064U,9X9,SLP,,120.0,Full Cut,0,0
FR6164,7.0,134.61,NQ-900E9001064A,9X9,SLP,,120.0,,0,0
